subject_id,extraversion,extraversion_1,extraversion_2,extraversion_3,extraversion_4,extraversion_5,agreeableness,agreeableness_1,agreeableness_2,agreeableness_3,agreeableness_4,agreeableness_5,conscientiousness,conscientiousness_1,conscientiousness_2,conscientiousness_3,conscientiousness_4,conscientiousness_5
1119,3.0,2.0,3.0,2.0,5.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,3.0,4.0,5.0,3.0,4.0
1120,4.0,4.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0
1121,4.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0
1122,4.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,1.0
1123,4.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0
1124,2.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0
1125,5.0,3.0,5.0,4.0,5.0,5.0,4.0,2.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0
1126,2.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0
1127,3.0,2.0,5.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0
1128,2.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,1.0,3.0,2.0,2.0,3.0
1129,3.0,3.0,2.0,4.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0
1130,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,4.0,5.0
1131,3.0,5.0,4.0,5.0,2.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,1.0,4.0,3.0,5.0,3.0
1132,4.0,5.0,4.0,2.0,5.0,4.0,2.0,1.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0
1133,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,5.0
1134,4.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0
1135,3.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,4.0
1136,4.0,5.0,3.0,3.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0
1137,4.0,5.0,5.0,4.0,4.0,4.0,3.0,1.0,4.0,5.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0
1138,2.0,2.0,1.0,3.0,2.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0
1139,4.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0
1140,4.0,5.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,2.0
1141,3.0,4.0,5.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,5.0,3.0,4.0,1.0,3.0,4.0,3.0
1142,5.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0
1143,3.0,1.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0
1144,3.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,1.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0
1145,3.0,3.0,3.0,1.0,3.0,4.0,3.0,2.0,2.0,5.0,3.0,5.0,4.0,3.0,5.0,2.0,5.0,4.0
1146,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0
1147,2.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0
1148,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0
1149,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
1150,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,5.0,3.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0
1151,2.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
1152,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,5.0,5.0,5.0,3.0,3.0,5.0
1153,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,1.0,3.0,2.0,5.0
1154,1.0,2.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,5.0,3.0,3.0,3.0,1.0,3.0,2.0,4.0
1155,5.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0
1156,4.0,2.0,4.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,1.0,2.0,1.0,3.0
1157,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,1.0,4.0
1158,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0
1159,4.0,3.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0
1160,3.0,4.0,4.0,3.0,3.0,1.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0
1161,1.0,3.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,2.0,4.0,2.0
1162,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,1.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0
1163,1.0,1.0,3.0,1.0,2.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,2.0
1164,1.0,1.0,1.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0
1165,4.0,5.0,4.0,4.0,4.0,5.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,5.0,4.0
1166,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0
1167,5.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,4.0,5.0,4.0,5.0,3.0
1168,4.0,4.0,4.0,5.0,4.0,5.0,3.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0
1169,4.0,4.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0
1170,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,5.0
1171,4.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0
1172,3.0,5.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0
1173,3.0,4.0,4.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0
1174,3.0,3.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0
1175,2.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0
1176,3.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0
1177,1.0,1.0,2.0,2.0,1.0,1.0,3.0,5.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0
1178,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0
1179,2.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
1180,2.0,2.0,1.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0
1181,3.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,3.0,2.0,3.0,4.0,3.0,5.0,4.0,4.0,3.0,1.0
1182,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0
1183,4.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,1.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0
1184,1.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,5.0,3.0
1185,2.0,1.0,3.0,4.0,2.0,2.0,3.0,5.0,1.0,3.0,4.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0
1186,4.0,2.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0
1187,2.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,5.0,5.0,3.0,5.0,5.0
1188,3.0,3.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0
1189,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,3.0,2.0,5.0,5.0
1190,2.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0,5.0
1191,3.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
1192,1.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
1193,2.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0
1194,3.0,3.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,5.0
1195,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0
1196,4.0,2.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0
1197,3.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0
1198,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,5.0,3.0
1199,3.0,1.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0
1200,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,5.0
1201,3.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,5.0,1.0,3.0
1202,2.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0
1203,3.0,3.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0
1204,4.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0
1205,3.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,3.0
1206,3.0,2.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0
1207,2.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0
1208,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,2.0
1209,1.0,1.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,5.0,4.0,2.0,5.0,3.0,5.0,5.0,5.0,5.0
1210,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,5.0,1.0,4.0
1211,2.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0
1212,2.0,4.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0
1213,2.0,2.0,2.0,4.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,2.0
1214,4.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0
1215,3.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0
1216,4.0,4.0,5.0,5.0,2.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,2.0,1.0,2.0,3.0,2.0,3.0
1217,2.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0
1218,3.0,4.0,5.0,3.0,2.0,4.0,3.0,5.0,3.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0
1219,2.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0
1220,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0
1221,2.0,1.0,2.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0
1222,3.0,4.0,3.0,3.0,5.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,3.0,5.0
1223,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0
1224,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0
1225,3.0,3.0,1.0,2.0,3.0,2.0,3.0,4.0,1.0,3.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,4.0
1226,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,2.0,4.0,5.0,4.0,2.0
1227,3.0,1.0,4.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0
1228,3.0,3.0,4.0,4.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,3.0
1229,4.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0
1230,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0
1231,2.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,2.0,5.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0
1232,1.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0
1233,3.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0
1234,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,1.0,3.0,3.0,3.0,5.0
1235,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,1.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,4.0
1236,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0
1237,5.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,4.0,5.0,4.0
1238,2.0,2.0,4.0,2.0,1.0,2.0,4.0,5.0,4.0,4.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,3.0
1239,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0
1240,5.0,3.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,5.0,2.0,5.0,3.0
1241,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,5.0,3.0,2.0,1.0,2.0,3.0,4.0,2.0
1242,3.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0
1243,2.0,3.0,3.0,2.0,1.0,4.0,4.0,2.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0
1244,2.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0
1245,2.0,1.0,2.0,2.0,1.0,2.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,5.0
1246,2.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0
1247,3.0,1.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,2.0
1248,2.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0
1249,3.0,4.0,5.0,3.0,5.0,3.0,4.0,2.0,5.0,5.0,2.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0
1250,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,5.0,2.0,4.0,1.0
1251,3.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0
1252,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0
1253,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0
1254,3.0,1.0,5.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,5.0,5.0
1255,4.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,1.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,5.0,3.0
1256,2.0,2.0,2.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0
1257,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,1.0,3.0,3.0,4.0,3.0
1258,4.0,3.0,4.0,2.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,5.0,4.0
1259,2.0,3.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,5.0,2.0
1260,3.0,3.0,4.0,1.0,3.0,2.0,3.0,3.0,5.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
1261,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,5.0,4.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0
1262,3.0,4.0,3.0,3.0,2.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,3.0
1263,4.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,2.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
1264,2.0,2.0,1.0,2.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,2.0,5.0,4.0,2.0
1265,3.0,3.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,5.0,1.0,4.0
1266,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0
1267,3.0,3.0,3.0,5.0,1.0,3.0,4.0,4.0,2.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0
1268,2.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,5.0,4.0,5.0,3.0,5.0
1269,2.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,4.0
1270,4.0,4.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0
1271,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0
1272,4.0,4.0,5.0,3.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0
1273,2.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0
1274,3.0,2.0,1.0,4.0,4.0,1.0,3.0,5.0,3.0,4.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,2.0
1275,4.0,5.0,4.0,3.0,2.0,5.0,4.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,5.0
1276,3.0,1.0,3.0,3.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0
1277,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,2.0,5.0,2.0,4.0
1278,3.0,3.0,3.0,2.0,4.0,2.0,5.0,3.0,4.0,5.0,5.0,3.0,3.0,5.0,1.0,3.0,5.0,5.0
1279,3.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,4.0
1280,3.0,2.0,3.0,3.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,3.0
1281,3.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0
1282,3.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
1283,4.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
1284,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0
1285,2.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0
1286,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,4.0,4.0,5.0,3.0,3.0,4.0
1287,1.0,3.0,1.0,3.0,3.0,1.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,5.0
1288,4.0,5.0,4.0,2.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
1289,2.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,4.0,5.0,5.0,4.0,5.0,4.0
1290,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,3.0
1291,3.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,1.0,3.0,4.0,3.0,1.0
1292,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,4.0,4.0,5.0,3.0,2.0
1293,3.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0
1294,4.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,3.0,2.0,5.0,3.0,3.0,1.0
1295,3.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0
1296,3.0,2.0,3.0,4.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0
1297,4.0,5.0,4.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,2.0
1298,3.0,5.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0
1299,3.0,1.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,3.0,3.0,1.0,4.0,2.0,4.0,4.0
1300,3.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0
1301,2.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0
1302,4.0,4.0,5.0,5.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,2.0,3.0
